href,language_num,sex,birth_place,native_language,other_languages,age_sex,age_of_english_onset,english_learning_method,english_residence,length_of_english_residence,age
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2186,english581,female,"['ontario,', 'canada']","english
(eng)",['none'],"['62,', 'female', '']",0.0,naturalistic,uk,62.0,62.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2187,english582,male,"['scotland,', 'uk']","english
(eng)",['none'],"['60,', 'male', '']",0.0,naturalistic,uk,60.0,60.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2195,english583,male,"['england,', 'uk']","english
(eng)",['none'],"['72,', 'male', '']",0.0,naturalistic,uk,72.0,72.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2362,english589,male,"['gloucester,', 'uk']","english
(eng)","['french', 'spanish', 'italian', 'portuguese', '']","['48,', 'male', '']",0.0,naturalistic,uk,21.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2533,english612,male,"['england,', 'uk']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,uk,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2735,english620,male,"['scotland,', 'uk']","english
(eng)",['none'],"['55,', 'male', '']",0.0,naturalistic,uk,55.0,55.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=3009,english653,male,"['merseyside,', 'uk']","english
(eng)","['japanese', '']","['37,', 'male', '']",0.0,naturalistic,uk,37.0,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=57,dutch1,male,"['nijmegen,', 'netherlands']","dutch
(nld)","['german', '']","['38,', 'male', '']",13.0,academic,uk,0.1,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=58,dutch2,male,"['amsterdam,', 'netherlands']","dutch
(nld)","['french', 'german', '']","['41,', 'male', '']",14.0,academic,uk,0.1,41.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2115,dutch47,female,"['gouda,', 'netherlands']","dutch
(nld)","['german', 'french', 'italian', 'spanish', '']","['37,', 'female', '']",11.0,academic,uk,2.5,37.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=741,french18,male,"['dc,', 'usa']","french
(fra)","['spanish', 'chinese', 'arabic', '']","['22,', 'male', '']",6.0,academic,uk,0.3,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=804,french20,male,"['quebec,', 'canada']","french
(fra)","['german', 'spanish', '']","['23,', 'male', '']",12.0,academic,uk,2.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=811,french21,male,"['amiens,', 'france']","french
(fra)","['spanish', '']","['20,', 'male', '']",9.0,academic,uk,0.5,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=860,french25,male,"['fr,', 'france']","french
(fra)","['german', '']","['20,', 'male', '']",12.0,academic,uk,0.1,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1429,french40,female,"['rouen,', 'france']","french
(fra)",['none'],"['44,', 'female', '']",13.5,academic,uk,1.0,44.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1729,french49,male,"['paris,', 'france']","french
(fra)",['none'],"['39,', 'male', '']",12.0,academic,uk,1.0,39.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2473,french66,female,"['belfort,', 'france']","french
(fra)",['none'],"['54,', 'female', '']",9.0,academic,uk,25.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=635,german10,male,"['darmstadt,', 'germany']","german
(deu)","['french', '']","['24,', 'male', '']",10.0,academic,uk,0.1,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=881,german16,female,"['bremen,', 'germany']","german
(deu)","['french', 'italian', 'dutch', '']","['31,', 'female', '']",11.0,academic,uk,4.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1255,german23,male,"['herdecke,', 'germany']","german
(deu)","['french', 'dutch', 'spanish', 'latin', '']","['24,', 'male', '']",11.0,academic,uk,0.2,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1681,german30,female,"['radstadt,', 'austria']","german
(deu)","['spanish', 'italian', '']","['32,', 'female', '']",8.0,academic,uk,4.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1685,german31,female,"['datteln,', 'germany']","german
(deu)","['french', '']","['21,', 'female', '']",10.0,academic,uk,0.2,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1879,german34,male,"['bochum,', 'germany']","german
(deu)","['swedish', '']","['28,', 'male', '']",11.0,academic,uk,1.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2779,german40,female,"['leipzig,', 'germany']","german
(deu)","['french', 'russian', '']","['25,', 'female', '']",8.0,academic,uk,0.4,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=641,italian11,male,"['cagliari,', 'italy']","italian
(ita)","['spanish', '']","['30,', 'male', '']",18.0,academic,uk,0.25,30.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=761,italian14,male,"['cosenza,', 'italy']","italian
(ita)","['french', '']","['20,', 'male', '']",8.0,academic,uk,0.1,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=839,italian15,male,"['forli,', 'italy']","italian
(ita)","['french', '']","['48,', 'male', '']",15.0,academic,uk,6.0,48.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1043,italian18,male,"['grugliasco,', 'italy']","italian
(ita)","['french', '']","['20,', 'male', '']",8.0,academic,uk,1.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1543,italian27,female,"['milan,', 'italy']","italian
(ita)",['none'],"['33,', 'female', '']",10.0,academic,uk,0.2,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2994,italian34,female,"['vicenza,', 'italy']","italian
(ita)","['french', '']","['46,', 'female', '']",11.0,academic,uk,0.1,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2646,italian37,male,"['rome,', 'italy']","italian
(ita)",['none'],"['24,', 'male', '']",6.0,academic,uk,0.1,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=289,portuguese8,male,"['fortaleza,', 'brazil']","portuguese
(por)","['french', 'spanish', '']","['26,', 'male', '']",7.0,academic,uk,8.5,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1128,portuguese27,female,"['paulo,', 'brazil']","portuguese
(por)","['italian', '']","['33,', 'female', '']",8.0,academic,uk,0.2,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1286,portuguese31,male,"['horizonte,', 'brazil']","portuguese
(por)","['italian', '']","['29,', 'male', '']",16.0,academic,uk,0.5,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1553,portuguese39,female,"['paulo,', 'brazil']","portuguese
(por)","['spanish', 'italian', 'german', '']","['26,', 'female', '']",8.0,academic,uk,0.2,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1773,portuguese40,male,"['england,', 'uk']","portuguese
(por)","['spanish', '']","['23,', 'male', '']",0.0,naturalistic,uk,4.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2208,portuguese49,female,"['sul,', 'brazil']","portuguese
(por)","['spanish', '']","['25,', 'female', '']",13.0,academic,uk,0.1,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=796,mandarin17,male,"['hubei,', 'china']","mandarin
(cmn)",['none'],"['26,', 'male', '']",13.0,academic,canada,2.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1778,arabic65,female,"['samail,', 'oman']","arabic
(acx)",['none'],"['32,', 'female', '']",10.0,academic,canada,6.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1964,arabic86,male,"['cairo,', 'egypt']","arabic
(arz)","['french', 'spanish', '']","['28,', 'male', '']",3.0,academic,canada,2.8,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2452,arabic142,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['25,', 'male', '']",13.0,academic,canada,0.5,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=2720,arabic155,male,"['saudi', 'arabia']","arabic
(ars)",['none'],"['28,', 'male', '']",15.0,academic,canada,1.5,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=86,english28,male,"['ontario,', 'canada']","english
(eng)","['french', 'russian', '']","['54,', 'male', '']",0.0,naturalistic,canada,54.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=87,english29,female,"['ontario,', 'canada']","english
(eng)",['none'],"['54,', 'female', '']",0.0,naturalistic,canada,54.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=89,english30,female,"['ontario,', 'canada']","english
(eng)","['french', 'swedish', '']","['30,', 'female', '']",0.0,naturalistic,canada,30.0,30.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=103,english43,male,"['columbia,', 'canada']","english
(eng)",['none'],"['47,', 'male', '']",0.0,naturalistic,canada,47.0,47.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=113,english52,male,"['alberta,', 'canada']","english
(eng)",['none'],"['20,', 'male', '']",0.0,naturalistic,canada,20.0,20.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=123,english61,male,"['ontario,', 'canada']","english
(eng)",['none'],"['19,', 'male', '']",0.0,naturalistic,canada,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=126,english64,female,"['quebec,', 'canada']","english
(eng)","['french', '']","['25,', 'female', '']",0.0,naturalistic,canada,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=144,english80,male,"['scotland,', 'uk']","english
(eng)",['none'],"['34,', 'male', '']",0.0,naturalistic,canada,34.0,34.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=64,english101,female,"['ontario,', 'canada']","english
(eng)","['french', 'mandarin', '']","['18,', 'female', '']",0.0,naturalistic,canada,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=407,english105,male,"['ontario,', 'canada']","english
(eng)",['none'],"['57,', 'male', '']",0.0,naturalistic,canada,57.0,57.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=455,english119,female,"['saskatchewan,', 'canada']","english
(eng)",['none'],"['32,', 'female', '']",0.0,naturalistic,canada,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=456,english120,male,"['saskatchewan,', 'canada']","english
(eng)","['german', '']","['65,', 'male', '']",0.0,naturalistic,canada,65.0,65.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=503,english132,female,"['ontario,', 'canada']","english
(eng)",['none'],"['18,', 'female', '']",0.0,naturalistic,canada,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=508,english136,male,"['alberta,', 'canada']","english
(eng)",['none'],"['25,', 'male', '']",0.0,naturalistic,canada,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=519,english144,male,"['scotia,', 'canada']","english
(eng)","['spanish', '']","['24,', 'male', '']",0.0,naturalistic,canada,24.0,24.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=534,english154,male,"['scotia,', 'canada']","english
(eng)",['none'],"['28,', 'male', '']",0.0,naturalistic,canada,28.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=541,english159,male,"['ontario,', 'canada']","english
(eng)",['none'],"['18,', 'male', '']",0.0,naturalistic,canada,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=604,english185,male,"['oxford,', 'uk']","english
(eng)","['spanish', '']","['38,', 'male', '']",0.0,naturalistic,canada,36.0,38.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=705,english210,female,"['scotia,', 'canada']","english
(eng)","['french', '']","['23,', 'female', '']",0.0,naturalistic,canada,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=793,english233,female,"['alberta,', 'canada']","english
(eng)","['french', '']","['26,', 'female', '']",0.0,naturalistic,canada,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=802,english238,female,"['columbia,', 'canada']","english
(eng)","['german', 'french', 'japanese', '']","['21,', 'female', '']",0.0,naturalistic,canada,21.0,21.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=815,english240,male,"['ontario,', 'canada']","english
(eng)","['french', '']","['26,', 'male', '']",0.0,naturalistic,canada,26.0,26.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=820,english243,male,"['brunswick,', 'canada']","english
(eng)","['french', '']","['27,', 'male', '']",0.0,naturalistic,canada,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=835,english247,male,"['columbia,', 'canada']","english
(eng)","['japanese', '']","['33,', 'male', '']",0.0,naturalistic,canada,25.0,33.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1067,english295,male,"['alberta,', 'canada']","english
(eng)","['french', 'german', 'italian', '']","['25,', 'male', '']",0.0,naturalistic,canada,25.0,25.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1070,english296,female,"['alberta,', 'canada']","english
(eng)","['french', '']","['18,', 'female', '']",0.0,naturalistic,canada,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1078,english301,male,"['ontario,', 'canada']","english
(eng)",['none'],"['41,', 'male', '']",0.0,naturalistic,canada,41.0,41.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1113,english312,female,"['alberta,', 'canada']","english
(eng)","['french', '']","['40,', 'female', '']",0.0,naturalistic,canada,40.0,40.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1137,english318,male,"['ontario,', 'canada']","english
(eng)",['none'],"['46,', 'male', '']",0.0,naturalistic,canada,46.0,46.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1172,english322,male,"['saskatchewan,', 'canada']","english
(eng)",['none'],"['29,', 'male', '']",0.0,naturalistic,canada,29.0,29.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1173,english323,female,"['saskatchewan,', 'canada']","english
(eng)",['none'],"['31,', 'female', '']",0.0,naturalistic,canada,31.0,31.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1174,english324,male,"['ontario,', 'canada']","english
(eng)","['french', '']","['28,', 'male', '']",0.0,naturalistic,canada,28.0,28.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1218,english337,female,"['jersey,', 'usa']","english
(eng)",['none'],"['84,', 'female', '']",0.0,naturalistic,canada,84.0,84.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1219,english338,female,"['sydney,', 'australia']","english
(eng)","['french', '']","['53,', 'female', '']",0.0,naturalistic,canada,53.0,53.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1220,english339,male,"['illinois,', 'usa']","english
(eng)",['none'],"['54,', 'male', '']",0.0,naturalistic,canada,54.0,54.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1246,english353,male,"['saskatchewan,', 'canada']","english
(eng)","['french', '']","['18,', 'male', '']",0.0,naturalistic,canada,18.0,18.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1257,english356,female,"['manitoba,', 'canada']","english
(eng)",['none'],"['23,', 'female', '']",0.0,naturalistic,canada,23.0,23.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1259,english358,male,"['brunswick,', 'canada']","english
(eng)",['none'],"['19,', 'male', '']",0.0,naturalistic,canada,19.0,19.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1276,english359,male,"['brunswick,', 'canada']","english
(eng)","['french', 'latin', 'german', 'italian', 'spanish', '']","['32,', 'male', '']",0.0,naturalistic,canada,32.0,32.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1302,english370,male,"['pondicherry,', 'india']","english
(eng)","['french', 'tamil', '']","['22,', 'male', '']",0.0,naturalistic,canada,16.0,22.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1303,english371,female,"['colorado,', 'usa']","english
(eng)","['french', '']","['27,', 'female', '']",0.0,naturalistic,canada,27.0,27.0
http://accent.gmu.edu/browse_language.php?function=detail&speakerid=1348,english400,female,"['wight,', 'uk']","english
(eng)",['none'],"['59,', 'female', '']",0.0,naturalistic,canada,55.0,59.0
